,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
42,160188,19,SavedShot,0.8969999694824219,0.62,0.1009640023112297,Harry Kane,a,647,OpenPlay,2017,RightFoot,7179,Huddersfield,Tottenham,0,4,2017-09-30 12:30:00,,BallRecovery
43,160189,23,Goal,0.8080000305175781,0.46,0.0717322006821632,Harry Kane,a,647,OpenPlay,2017,LeftFoot,7179,Huddersfield,Tottenham,0,4,2017-09-30 12:30:00,Kieran Trippier,Pass
44,161736,32,SavedShot,0.921999969482422,0.359000015258789,0.0765853971242904,Harry Kane,h,647,OpenPlay,2017,RightFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,Christian Eriksen,Chipped
45,161744,61,SavedShot,0.92,0.5059999847412109,0.1489080041646957,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,Dele Alli,Pass
46,161743,61,SavedShot,0.905,0.5609999847412109,0.3130939900875091,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,Harry Winks,Chipped
47,161746,63,BlockedShot,0.7759999847412109,0.5659999847412109,0.0423610992729663,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,,None
48,161747,64,MissedShots,0.8290000152587891,0.3909999847412109,0.0264052003622055,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,,Aerial
49,161751,83,BlockedShot,0.8,0.2979999923706055,0.0275919009000062,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7197,Tottenham,Bournemouth,1,0,2017-10-14 15:00:00,Kieran Trippier,Pass
50,159637,3,Goal,0.874000015258789,0.4329999923706055,0.5575349926948547,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,Kieran Trippier,TakeOn
51,159644,29,BlockedShot,0.905,0.6469999694824219,0.0928606018424034,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,Dele Alli,Pass
52,159646,36,MissedShots,0.7980000305175782,0.735,0.0332773998379707,Harry Kane,h,647,OpenPlay,2017,RightFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,,TakeOn
53,159648,45,BlockedShot,0.4379999923706055,0.6659999847412109,0.0066649802029132,Harry Kane,h,647,OpenPlay,2017,RightFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,,None
54,159650,50,MissedShots,0.91,0.4479999923706054,0.0220209993422031,Harry Kane,h,647,FromCorner,2017,Head,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,Kieran Trippier,Aerial
55,159652,55,Goal,0.9309999847412108,0.5209999847412109,0.5815939903259277,Harry Kane,h,647,SetPiece,2017,RightFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,,Rebound
56,159655,64,BlockedShot,0.8419999694824218,0.489000015258789,0.1577389985322952,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7207,Tottenham,Liverpool,4,1,2017-10-22 16:00:00,Christian Eriksen,TakeOn
57,161324,9,SavedShot,0.7319999694824219,0.7759999847412109,0.0150643996894359,Harry Kane,h,647,OpenPlay,2017,RightFoot,7226,Tottenham,Crystal Palace,1,0,2017-11-05 12:00:00,Jan Vertonghen,Pass
58,161329,34,MissedShots,0.895,0.49,0.044989701360464,Harry Kane,h,647,OpenPlay,2017,Head,7226,Tottenham,Crystal Palace,1,0,2017-11-05 12:00:00,,None
59,161490,5,SavedShot,0.901999969482422,0.685,0.0536901988089084,Harry Kane,a,647,OpenPlay,2017,RightFoot,7236,Arsenal,Tottenham,2,0,2017-11-18 12:30:00,,None
60,161494,33,SavedShot,0.875999984741211,0.549000015258789,0.0349837988615036,Harry Kane,a,647,OpenPlay,2017,Head,7236,Arsenal,Tottenham,2,0,2017-11-18 12:30:00,Moussa Sissoko,Cross
61,161497,43,MissedShots,0.784000015258789,0.4620000076293945,0.0512648001313209,Harry Kane,a,647,OpenPlay,2017,RightFoot,7236,Arsenal,Tottenham,2,0,2017-11-18 12:30:00,Jan Vertonghen,TakeOn
62,161498,48,MissedShots,0.894000015258789,0.4220000076293945,0.0234596002846956,Harry Kane,a,647,OpenPlay,2017,Head,7236,Arsenal,Tottenham,2,0,2017-11-18 12:30:00,Mousa Dembélé,Chipped
63,161500,55,BlockedShot,0.91,0.3629999923706055,0.0835238993167877,Harry Kane,a,647,OpenPlay,2017,RightFoot,7236,Arsenal,Tottenham,2,0,2017-11-18 12:30:00,Christian Eriksen,Pass
64,161663,8,MissedShots,0.916999969482422,0.499000015258789,0.0947254970669746,Harry Kane,h,647,FromCorner,2017,Head,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Kieran Trippier,Cross
65,161665,17,BlockedShot,0.7090000152587891,0.6880000305175781,0.0137815000489354,Harry Kane,h,647,OpenPlay,2017,RightFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Dele Alli,Pass
66,161666,26,MissedShots,0.769000015258789,0.5729999923706055,0.0270016994327306,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Christian Eriksen,TakeOn
67,161673,46,SavedShot,0.7580000305175781,0.404000015258789,0.0233098994940519,Harry Kane,h,647,OpenPlay,2017,RightFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Dele Alli,Pass
68,161679,73,Goal,0.958000030517578,0.4120000076293945,0.3748719990253448,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Dele Alli,Cross
69,161683,81,MissedShots,0.9540000152587892,0.4929999923706055,0.7791230082511902,Harry Kane,h,647,OpenPlay,2017,OtherBodyPart,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Kieran Trippier,Aerial
70,161686,84,SavedShot,0.7919999694824219,0.69,0.0241212993860244,Harry Kane,h,647,OpenPlay,2017,RightFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Christian Eriksen,Pass
71,161687,85,MissedShots,0.76,0.425,0.0246700998395681,Harry Kane,h,647,OpenPlay,2017,RightFoot,7239,Tottenham,West Bromwich Albion,1,1,2017-11-25 15:00:00,Dele Alli,Pass
72,160919,22,MissedShots,0.916999969482422,0.7019999694824218,0.0571483001112937,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Danny Rose,TakeOn
73,160921,27,BlockedShot,0.710999984741211,0.580999984741211,0.0146509995684027,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Mousa Dembélé,Pass
74,160924,38,BlockedShot,0.769000015258789,0.3840000152587891,0.0257406998425722,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Eric Dier,Pass
75,160927,46,MissedShots,0.905,0.2389999961853027,0.0310263000428676,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Christian Eriksen,Pass
76,160931,64,BlockedShot,0.7780000305175782,0.3509999847412109,0.0229254998266696,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Dele Alli,Pass
77,160935,78,Goal,0.901999969482422,0.3770000076293945,0.0925258025527,Harry Kane,a,647,OpenPlay,2017,RightFoot,7249,Leicester,Tottenham,2,1,2017-11-28 19:45:00,Erik Lamela,Throughball
78,160804,46,MissedShots,0.7190000152587891,0.6329999923706054,0.0395478010177612,Harry Kane,a,647,DirectFreekick,2017,RightFoot,7264,Watford,Tottenham,1,1,2017-12-02 15:00:00,,Standard
79,160806,59,BlockedShot,0.7780000305175782,0.6509999847412109,0.05153039842844,Harry Kane,a,647,OpenPlay,2017,RightFoot,7264,Watford,Tottenham,1,1,2017-12-02 15:00:00,Dele Alli,BallRecovery
80,179342,36,MissedShots,0.8469999694824218,0.5059999847412109,0.342969000339508,Harry Kane,h,647,OpenPlay,2017,RightFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Son Heung-Min,Throughball
81,179344,43,BlockedShot,0.9359999847412108,0.439000015258789,0.1311360001564026,Harry Kane,h,647,OpenPlay,2017,RightFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Kieran Trippier,Cross
82,179347,53,Goal,0.933000030517578,0.4520000076293945,0.2137929946184158,Harry Kane,h,647,FromCorner,2017,Head,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Ben Davies,Aerial
83,179349,59,MissedShots,0.7709999847412109,0.639000015258789,0.0325684994459152,Harry Kane,h,647,OpenPlay,2017,RightFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Son Heung-Min,Pass
84,179351,64,Goal,0.825999984741211,0.4820000076293945,0.066094197332859,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,,None
85,179352,67,BlockedShot,0.8830000305175781,0.419000015258789,0.1153180003166198,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Erik Lamela,Pass
86,179358,89,SavedShot,0.91,0.4170000076293945,0.4510760009288788,Harry Kane,h,647,OpenPlay,2017,RightFoot,7270,Tottenham,Stoke,5,1,2017-12-09 15:00:00,Erik Lamela,Throughball
87,183090,20,BlockedShot,0.94,0.5590000152587891,0.1369979977607727,Harry Kane,h,647,FromCorner,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,,Rebound
88,183089,20,BlockedShot,0.936999969482422,0.5840000152587891,0.1208449974656105,Harry Kane,h,647,FromCorner,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,,Rebound
89,183091,23,MissedShots,0.8969999694824219,0.4759999847412109,0.067704401910305,Harry Kane,h,647,FromCorner,2017,Head,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Harry Winks,Cross
90,183093,24,SavedShot,0.765,0.4909999847412109,0.0286427997052669,Harry Kane,h,647,OpenPlay,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Harry Winks,BallRecovery
91,183094,29,BlockedShot,0.7809999847412109,0.4,0.0305720996111631,Harry Kane,h,647,OpenPlay,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Son Heung-Min,BallTouch
92,183100,50,SavedShot,0.889000015258789,0.495,0.1131910011172294,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Moussa Sissoko,None
93,183104,53,BlockedShot,0.785,0.6329999923706054,0.0348415002226829,Harry Kane,h,647,OpenPlay,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Christian Eriksen,Pass
94,183110,73,BlockedShot,0.865,0.639000015258789,0.0892176032066345,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,Erik Lamela,Pass
95,183111,74,SavedShot,0.789000015258789,0.6880000305175781,0.0304974000900983,Harry Kane,h,647,OpenPlay,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,,Tackle
96,183114,84,SavedShot,0.77,0.5790000152587891,0.0763251036405563,Harry Kane,h,647,DirectFreekick,2017,RightFoot,7288,Tottenham,Brighton,2,0,2017-12-13 20:00:00,,Standard
97,182704,11,MissedShots,0.845,0.4929999923706055,0.0229735001921653,Harry Kane,a,647,OpenPlay,2017,Head,7298,Manchester City,Tottenham,4,1,2017-12-16 17:30:00,Christian Eriksen,Chipped
98,182712,34,MissedShots,0.8119999694824219,0.6990000152587891,0.0232685003429651,Harry Kane,a,647,OpenPlay,2017,RightFoot,7298,Manchester City,Tottenham,4,1,2017-12-16 17:30:00,Christian Eriksen,Pass
99,182716,54,SavedShot,0.7380000305175781,0.4579999923706054,0.0193207003176212,Harry Kane,a,647,OpenPlay,2017,RightFoot,7298,Manchester City,Tottenham,4,1,2017-12-16 17:30:00,Kieran Trippier,Pass
100,182974,6,Goal,0.885,0.5,0.7611690163612366,Harry Kane,a,647,Penalty,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,,Standard
101,182976,10,BlockedShot,0.749000015258789,0.4909999847412109,0.0254918001592159,Harry Kane,a,647,OpenPlay,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Christian Eriksen,TakeOn
102,182979,16,MissedShots,0.925,0.4220000076293945,0.4139820039272308,Harry Kane,a,647,OpenPlay,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,,Rebound
103,182982,26,MissedShots,0.7969999694824219,0.404000015258789,0.0543134994804859,Harry Kane,a,647,OpenPlay,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Christian Eriksen,BallRecovery
104,182984,46,SavedShot,0.9690000152587892,0.4270000076293945,0.1456670016050338,Harry Kane,a,647,OpenPlay,2017,LeftFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Serge Aurier,Pass
105,182988,58,BlockedShot,0.8680000305175781,0.7019999694824218,0.0531578995287418,Harry Kane,a,647,OpenPlay,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Dele Alli,Pass
106,182990,68,Goal,0.8719999694824219,0.4620000076293945,0.3735289871692657,Harry Kane,a,647,OpenPlay,2017,RightFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Moussa Sissoko,Throughball
107,182991,78,Goal,0.8680000305175781,0.6430000305175781,0.1190389990806579,Harry Kane,a,647,OpenPlay,2017,LeftFoot,7304,Burnley,Tottenham,0,3,2017-12-23 17:30:00,Dele Alli,TakeOn
108,185449,5,MissedShots,0.963000030517578,0.4029999923706054,0.1328669935464859,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Christian Eriksen,Pass
109,185452,21,Goal,0.975999984741211,0.495,0.8189859986305237,Harry Kane,h,647,SetPiece,2017,Head,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Christian Eriksen,Cross
110,185455,33,BlockedShot,0.7709999847412109,0.75,0.0424594990909099,Harry Kane,h,647,DirectFreekick,2017,RightFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,,Standard
111,185456,36,MissedShots,0.7340000152587891,0.489000015258789,0.0194240007549524,Harry Kane,h,647,SetPiece,2017,RightFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Christian Eriksen,Pass
112,185457,38,Goal,0.9519999694824218,0.494000015258789,0.6739720106124878,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Son Heung-Min,Pass
113,185459,45,MissedShots,0.795,0.404000015258789,0.0575230009853839,Harry Kane,h,647,OpenPlay,2017,RightFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Christian Eriksen,Pass
114,185466,56,MissedShots,0.906999969482422,0.3420000076293945,0.1045560017228126,Harry Kane,h,647,OpenPlay,2017,RightFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Danny Rose,Chipped
115,185468,66,Goal,0.916999969482422,0.5590000152587891,0.5222110152244568,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7316,Tottenham,Southampton,5,2,2017-12-26 12:30:00,Dele Alli,Throughball
116,186430,82,BlockedShot,0.8619999694824219,0.4720000076293945,0.1028909981250763,Harry Kane,a,647,OpenPlay,2017,RightFoot,7338,Swansea,Tottenham,0,2,2018-01-02 19:45:00,Dele Alli,CornerAwarded
117,186521,3,MissedShots,0.970999984741211,0.6,0.0914207026362419,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,,None
118,186523,14,BlockedShot,0.91,0.4020000076293945,0.1150799989700317,Harry Kane,h,647,OpenPlay,2017,RightFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,Serge Aurier,Pass
119,186525,27,SavedShot,0.805,0.6930000305175781,0.0233367998152971,Harry Kane,h,647,OpenPlay,2017,RightFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,Dele Alli,Pass
120,186533,51,MissedShots,0.7419999694824219,0.715,0.0165408998727798,Harry Kane,h,647,OpenPlay,2017,RightFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,Dele Alli,Pass
121,186539,66,BlockedShot,0.8969999694824219,0.4870000076293945,0.2060929983854293,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,Christian Eriksen,TakeOn
122,186542,71,SavedShot,0.985999984741211,0.3340000152587891,0.0498716011643409,Harry Kane,h,647,OpenPlay,2017,RightFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,,Dispossessed
123,186543,72,SavedShot,0.8769999694824219,0.740999984741211,0.0277772992849349,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7326,Tottenham,West Ham,1,1,2018-01-04 20:00:00,Jan Vertonghen,Pass
124,187565,21,SavedShot,0.825999984741211,0.6680000305175782,0.0333333015441894,Harry Kane,h,647,OpenPlay,2017,RightFoot,7346,Tottenham,Everton,4,0,2018-01-13 17:30:00,Mousa Dembélé,Pass
125,187567,22,SavedShot,0.745999984741211,0.6480000305175782,0.0166992004960775,Harry Kane,h,647,OpenPlay,2017,LeftFoot,7346,Tottenham,Everton,4,0,2018-01-13 17:30:00,Mousa Dembélé,TakeOn
126,187568,24,SavedShot,0.840999984741211,0.4629999923706054,0.0881872028112411,Harry Kane,h,647,OpenPlay,2017,RightFoot,7346,Tottenham,Everton,4,0,2018-01-13 17:30:00,Dele Alli,Pass
127,187575,46,Goal,0.9519999694824218,0.5129999923706055,0.664027988910675,Harry Kane,h,647,OpenPlay,2017,RightFoot,7346,Tottenham,Everton,4,0,2018-01-13 17:30:00,Son Heung-Min,Rebound
128,187578,54,SavedShot,0.749000015258789,0.439000015258789,0.0234022997319698,Harry Kane,h,647,OpenPlay,2017,RightFoot,7346,Tottenham,Everton,4,0,2018-01-13 17:30:00,,BallRecovery
