,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
0,425978,17,SavedShot,0.9009999847412108,0.3189999961853027,0.0639780983328819,Mohamed Salah,a,1250,OpenPlay,2021,RightFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Trent Alexander-Arnold,Pass
1,425982,22,MissedShots,0.8619999694824219,0.365,0.036924198269844,Mohamed Salah,a,1250,OpenPlay,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Sadio Mané,Cross
2,425987,33,BlockedShot,0.8109999847412109,0.435,0.0330304987728595,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None
3,426002,73,Goal,0.845,0.409000015258789,0.0478321015834808,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None
4,426003,79,MissedShots,0.855,0.53,0.0573691986501216,Mohamed Salah,a,1250,FromCorner,2021,LeftFoot,16383,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Virgil van Dijk,Pass
5,426777,21,SavedShot,0.8440000152587891,0.6509999847412109,0.0857964009046554,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,Pass
6,426783,41,BlockedShot,0.8530000305175781,0.3840000152587891,0.0738696977496147,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,,None
7,426787,59,BlockedShot,0.9,0.4670000076293945,0.1152919977903366,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,Cross
8,426798,74,MissedShots,0.86,0.2310000038146972,0.0493850000202655,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,TakeOn
9,426802,86,MissedShots,0.8040000152587891,0.3029999923706055,0.026315800845623,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16386,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Trent Alexander-Arnold,Pass
10,428816,49,Goal,0.885,0.5,0.7611690163612366,Mohamed Salah,h,1250,Penalty,2021,LeftFoot,16402,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,,Standard
11,428826,65,MissedShots,0.916999969482422,0.4520000076293945,0.1062209978699684,Mohamed Salah,h,1250,OpenPlay,2021,LeftFoot,16402,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,Andrew Robertson,Cross
12,428829,84,SavedShot,0.8240000152587891,0.4959999847412109,0.0566104017198085,Mohamed Salah,h,1250,OpenPlay,2021,RightFoot,16402,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,,None
13,430557,19,Goal,0.9690000152587892,0.4959999847412109,0.7972400188446045,Mohamed Salah,a,1250,OpenPlay,2021,LeftFoot,16414,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Trent Alexander-Arnold,Pass
14,430570,48,BlockedShot,0.8980000305175782,0.479000015258789,0.388249009847641,Mohamed Salah,a,1250,OpenPlay,2021,LeftFoot,16414,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Sadio Mané,Rebound
15,430580,75,BlockedShot,0.835999984741211,0.4,0.0866784006357193,Mohamed Salah,a,1250,OpenPlay,2021,LeftFoot,16414,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Diogo Jota,Pass
